Site,"Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","Testing in G04 - take 2","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site","New Site"
"05-24-2021 10:15:00",3.4,3.0,13.7,0.1,12.1,341.2,368.7,,24.81,26.3,-61,0,0.00,0.00,1.0,21509.2,21353.5,20079.7,24906.2,18.81,6.05,48.7,0.002,103.6,9.65,-0.93,-0.3,-0.2,-1,-0.6,-4.120,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.70,,,,,,170,1.5,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 10:20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,32.6,7.5,1024.9,23.16,-5.4,-79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 10:30:00",3.4,3.0,14.2,0.1,12.0,332.9,371.8,,24.83,26.3,-57,0,0.00,0.00,1.0,21537.7,21373.6,20099.7,24935.8,18.81,6.05,48.5,0.002,103.7,9.65,-0.92,-0.2,-0.1,-1,-0.6,-4.130,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.70,,,,,,174,1.4,-0.4,-1.0,3.3,3.0,13.7,0.1,12.0,34.0,7.7,1024.9,23.22,-5.4,-79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 10:40:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,34.9,6.5,1024.9,23.24,-5.4,-77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 10:45:00",3.4,3.0,13.7,0.1,12.0,339.9,370.3,,24.83,26.3,-61,0,0.00,0.00,1.0,21391.4,21278.7,20016.4,24788.4,18.81,6.03,49.5,0.002,103.6,9.65,-0.94,-0.3,-0.2,-1,-0.6,-4.160,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.70,,,,,,170,1.5,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 10:50:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,35.2,7.1,1025.1,23.27,-5.4,-75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 11:00:00",3.4,3.0,13.7,0.1,12.0,341.6,371.0,,24.81,26.3,-59,0,0.00,0.00,1.0,21367.0,21241.0,20015.9,24735.9,18.81,6.04,49.3,0.002,103.7,9.66,-0.96,-0.4,-0.2,-1,-0.6,-4.120,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.70,,,,,,170,1.5,-0.4,-1.0,3.3,3.0,13.7,0.1,12.0,35.6,7.5,1025.0,23.32,-5.4,-79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 11:10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,34.7,7.0,1025.1,23.36,-5.4,-77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 11:15:00",3.4,3.0,14.2,0.1,12.1,338.5,369.6,,24.83,26.3,-61,0,0.00,0.00,1.0,21514.8,21340.3,20110.3,24901.2,18.80,6.03,49.5,0.002,103.7,9.66,-0.96,-0.3,-0.2,-1,-0.6,-4.120,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.70,,,,,,169,1.5,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 11:20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,33.4,8.0,1025.2,23.39,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 11:30:00",3.4,3.0,14.2,0.1,12.0,329.9,369.5,,24.84,26.3,-61,0,0.00,0.00,1.0,21395.4,21280.1,20007.5,24795.6,18.80,6.04,49.2,0.002,103.7,9.66,-0.95,-0.3,-0.2,-1,-0.6,-4.140,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.80,,,,,,170,1.6,-0.3,-0.8,3.3,3.0,13.7,0.1,12.0,34.6,6.9,1025.2,23.43,-5.4,-77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 11:40:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,34.8,8.5,1025.2,23.43,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 11:45:00",3.4,3.0,13.7,0.1,12.1,341.6,369.0,,24.83,26.3,-57,0,0.00,0.00,1.0,21708.1,21502.8,20188.2,25114.1,18.81,6.06,47.8,0.002,103.6,9.65,-0.95,-0.4,-0.2,-1,-0.6,-4.130,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.70,,,,,,172,1.5,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 11:50:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,35.8,8.1,1025.0,23.44,-5.4,-71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 12:00:00",3.4,3.0,13.7,0.1,12.0,340.6,369.6,,24.84,26.3,-59,0,0.00,0.00,1.0,21408.1,21258.7,20054.3,24806.3,18.81,6.03,49.6,0.002,103.7,9.66,-0.95,-0.3,-0.1,-1,-0.6,-4.130,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.80,,,,,,169,1.5,-0.4,-1.0,3.3,3.0,13.7,0.1,12.0,35.1,8.1,1025.0,23.45,-5.4,-71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 12:10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,32.7,8.3,1025.1,23.46,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 12:15:00",3.4,3.0,13.7,0.1,12.1,341.0,370.1,,24.83,26.3,-59,0,0.00,0.00,1.0,21493.5,21367.2,20077.8,24927.0,18.81,6.06,47.8,0.002,103.7,9.66,-0.95,-0.3,-0.1,-1,-0.6,-4.130,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.70,,,,,,172,1.6,-0.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 12:20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,34.4,7.2,1025.0,23.46,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 12:30:00",3.4,3.0,13.7,0.1,12.0,341.1,371.0,,24.84,26.3,-59,0,0.00,0.00,1.0,21507.8,21346.8,20089.8,24903.5,18.81,6.04,49.1,0.002,103.7,9.65,-0.97,-0.2,-0.1,-1,-0.6,-4.120,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.70,,,,,,167,1.4,-0.4,-1.0,3.3,3.0,13.7,0.1,12.0,36.0,7.0,1024.9,23.48,-5.4,-73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 12:40:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,35.3,8.0,1024.8,23.46,-5.4,-71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 12:45:00",3.4,3.0,13.7,0.1,12.1,343.5,369.1,,24.85,26.3,-57,0,0.00,0.00,1.0,21470.8,21339.3,20074.0,24888.7,18.80,6.04,49.2,0.002,103.6,9.65,-0.96,-0.4,-0.2,-1,-0.6,-4.100,-1.3,1.190,11.4,0.0,,,,,,,30.3,19.70,,,,,,169,1.4,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 12:50:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,34.0,7.6,1024.7,23.45,-5.4,-71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 13:00:00",3.4,3.0,14.2,0.1,12.0,338.2,369.5,,24.83,26.3,-57,0,0.00,0.00,1.0,21469.7,21323.6,20071.8,24864.5,18.80,6.05,48.8,0.002,103.7,9.66,-0.95,-0.3,-0.2,-1,-0.6,-4.130,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,169,1.5,-0.4,-1.0,3.3,3.0,13.7,0.1,12.0,36.5,6.5,1024.6,23.45,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 13:10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,34.4,6.5,1024.6,23.43,-5.4,-71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 13:15:00",3.4,3.0,13.7,0.1,12.0,340.8,370.9,,24.84,26.3,-57,0,0.00,0.00,1.0,21655.8,21456.6,20169.2,25076.8,18.80,6.04,49.0,0.002,103.7,9.65,-0.94,-0.4,-0.2,-1,-0.6,-4.150,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,172,1.6,-0.3,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 13:20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,34.2,7.6,1024.5,23.41,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 13:30:00",3.4,3.0,13.7,0.1,12.0,341.9,369.2,,24.84,26.3,-61,0,0.00,0.00,1.0,21548.1,21386.2,20121.3,24974.9,18.80,6.06,48.0,0.002,103.7,9.66,-0.96,-0.4,-0.2,-1,-0.6,-4.110,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,169,1.5,-0.4,-1.0,3.3,3.0,13.7,0.1,12.0,32.9,8.0,1024.5,23.41,-5.4,-71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 13:40:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,35.4,8.2,1024.5,23.41,-5.4,-71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 13:45:00",3.4,3.0,14.2,0.1,12.0,340.1,369.9,,24.85,26.3,-57,0,0.00,0.00,1.0,21446.9,21324.4,20055.3,24871.3,18.80,6.06,48.3,0.002,103.7,9.66,-0.96,-0.4,-0.2,-1,-0.6,-4.130,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,172,1.6,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 13:50:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,34.4,8.0,1024.4,23.41,-5.4,-73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 14:00:00",3.4,3.0,13.8,0.1,12.0,339.1,370.1,,24.84,26.3,-61,0,0.00,0.00,1.0,21487.9,21352.0,20075.4,24906.2,18.80,6.06,48.1,0.002,103.6,9.65,-0.94,-0.3,-0.2,-1,-0.6,-4.150,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,173,1.5,-0.3,-1.0,3.3,3.0,13.7,0.0,12.0,34.9,7.5,1024.4,23.40,-5.4,-73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 14:10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.8,0.1,12.0,33.5,7.2,1024.4,23.39,-5.4,-73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 14:15:00",3.4,3.0,13.7,0.1,12.0,342.2,369.9,,24.83,26.3,-61,0,0.00,0.00,1.0,21516.4,21378.7,20097.6,24915.0,18.80,6.03,49.7,0.002,103.7,9.66,-0.96,-0.3,-0.2,-1,-0.6,-4.110,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,169,1.5,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 14:20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,34.5,8.9,1024.3,23.39,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 14:30:00",3.4,3.0,13.7,0.1,12.1,342.8,369.9,,24.84,26.3,-61,0,0.00,0.00,1.0,21648.2,21437.4,20199.9,25062.3,18.79,6.04,48.9,0.002,103.6,9.65,-0.94,-0.3,-0.2,-1,-0.6,-4.110,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,170,1.5,-0.4,-1.0,3.3,3.0,13.7,0.1,12.0,32.8,7.7,1024.2,23.39,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 14:40:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,34.3,7.8,1024.3,23.38,-5.4,-79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 14:45:00",3.4,3.0,14.2,0.1,12.0,339.9,369.9,,24.85,26.3,-59,0,0.00,0.00,1.0,21488.7,21359.2,20099.7,24900.6,18.80,6.05,48.8,0.002,103.7,9.66,-0.95,-0.3,-0.2,-1,-0.6,-4.140,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,170,1.5,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 14:50:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,32.7,7.1,1024.3,23.39,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 15:00:00",3.4,3.0,13.7,0.1,12.0,332.6,369.3,,24.83,26.3,-57,0,0.00,0.00,1.0,21516.8,21361.9,20096.0,24918.0,18.79,6.07,47.2,0.002,103.7,9.66,-0.94,-0.3,-0.2,-1,-0.6,-4.110,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,169,1.4,-0.4,-1.0,3.3,3.0,13.7,0.1,12.0,35.6,8.9,1024.3,23.38,-5.4,-71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 15:10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,35.5,8.2,1024.2,23.37,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 15:15:00",3.4,3.0,14.0,0.1,12.0,330.3,366.4,,24.83,26.3,-57,0,0.00,0.00,1.0,21523.4,21366.9,20125.9,24954.5,18.79,6.04,49.2,0.002,103.7,9.66,-0.94,-0.4,-0.2,-1,-0.6,-4.140,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,170,1.5,-0.3,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 15:20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,36.2,7.1,1024.2,23.38,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 15:30:00",3.4,3.0,13.7,0.1,12.0,342.0,371.1,,24.83,26.3,-59,0,0.00,0.00,1.0,21472.7,21358.2,20072.2,24902.2,18.79,6.04,49.3,0.002,103.7,9.66,-0.95,-0.4,-0.2,-1,-0.6,-4.140,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,170,1.6,-0.3,-1.0,3.3,3.0,13.8,0.1,12.0,33.9,7.9,1024.2,23.38,-5.4,-75,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 15:40:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.8,0.1,12.0,34.1,8.0,1024.2,23.38,-5.4,-69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 15:45:00",3.4,3.0,13.7,0.1,12.0,338.9,371.8,,24.83,26.3,-61,0,0.00,0.00,1.0,21427.1,21300.0,20088.2,24839.9,18.79,6.04,49.0,0.002,103.6,9.65,-0.93,-0.3,-0.2,-1,-0.6,-4.130,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,172,1.6,-0.3,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 15:50:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.8,0.1,12.0,37.6,7.7,1024.1,23.38,-5.4,-73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 16:00:00",3.4,3.0,13.7,0.1,12.1,338.3,371.2,,24.84,26.3,-61,0,0.00,0.00,1.0,21539.4,21390.4,20104.0,24981.3,18.79,6.04,49.3,0.002,103.7,9.66,-0.97,-0.4,-0.2,-1,-0.6,-4.130,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,170,1.6,-0.4,-1.0,3.3,3.0,13.8,0.1,12.0,34.4,6.7,1024.1,23.37,-5.4,-71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 16:10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.8,0.1,12.0,35.2,7.5,1024.1,23.36,-5.4,-71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 16:15:00",3.4,3.0,13.7,0.1,12.0,341.0,370.4,,24.85,26.3,-57,0,0.00,0.00,1.0,21481.4,21359.9,20085.4,24911.1,18.79,6.05,48.7,0.002,103.6,9.66,-0.96,-0.3,-0.2,-1,-0.6,-4.140,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.80,,,,,,172,1.6,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 16:20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.7,0.1,12.0,35.1,7.2,1024.0,23.36,-5.4,-79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 16:30:00",3.4,3.0,14.2,0.1,12.0,329.8,370.3,,24.85,26.3,-61,0,0.00,0.00,1.0,21365.7,21268.2,20012.1,24769.1,18.79,6.05,48.5,0.002,103.7,9.66,-0.95,-0.4,-0.2,-1,-0.6,-4.110,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.80,,,,,,168,1.4,-0.4,-1.0,3.3,3.0,13.8,0.1,12.0,33.0,6.9,1023.9,23.39,-5.4,-79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 16:40:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.8,0.1,12.0,34.9,8.1,1023.9,23.37,-5.4,-79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 16:45:00",3.4,3.0,13.7,0.1,12.0,340.6,367.8,,24.87,26.3,-59,0,0.00,0.00,1.0,21463.9,21318.1,20080.0,24875.6,18.79,6.04,49.2,0.002,103.7,9.66,-0.94,-0.3,-0.2,-1,-0.6,-4.120,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.80,,,,,,171,1.5,-0.3,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 16:50:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.8,0.1,12.0,35.9,6.9,1024.1,23.37,-5.4,-81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 17:00:00",3.4,3.0,13.7,0.1,12.0,339.8,369.4,,24.87,26.3,-59,0,0.00,0.00,1.0,21490.3,21354.2,20107.0,24896.5,18.79,6.04,49.2,0.002,103.6,9.65,-0.93,-0.3,-0.2,-1,-0.6,-4.120,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.90,,,,,,168,1.5,-0.4,-1.0,3.3,3.0,13.8,0.1,12.0,34.2,8.3,1024.1,23.38,-5.4,-81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 17:10:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.8,0.1,12.0,34.2,7.9,1024.2,23.38,-5.4,-77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 17:15:00",3.4,3.0,13.7,0.1,12.0,340.7,369.2,,24.87,26.3,-57,0,0.00,0.00,1.0,21375.2,21276.7,20012.8,24781.6,18.79,6.04,49.1,0.002,103.6,9.66,-0.94,-0.3,-0.2,-1,-0.6,-4.120,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.90,,,,,,170,1.5,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 17:20:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.8,0.1,12.0,35.1,6.4,1024.2,23.41,-5.4,-79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 17:30:00",3.4,3.0,13.7,0.1,12.1,340.8,367.5,,24.88,26.3,-61,0,0.00,0.00,1.0,21331.7,21217.9,20028.8,24748.2,18.78,6.04,49.2,0.002,103.7,9.66,-0.96,-0.4,-0.2,-1,-0.6,-4.130,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.80,,,,,,170,1.5,-0.4,-1.0,3.3,3.0,13.8,0.1,12.0,34.7,7.4,1024.1,23.43,-5.4,-81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 17:40:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.8,0.0,12.0,33.6,7.0,1024.0,23.45,-5.4,-81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 17:45:00",3.4,3.0,13.7,0.1,12.1,341.8,370.1,,24.90,26.3,-59,0,0.00,0.00,1.0,21395.7,21294.1,20010.2,24818.6,18.78,6.05,48.4,0.002,103.7,9.66,-0.94,-0.4,-0.2,-1,-0.6,-4.130,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.80,,,,,,170,1.6,-0.4,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 17:50:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,3.0,13.8,0.1,12.0,34.3,8.4,1023.9,23.47,-5.4,-79,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"05-24-2021 18:00:00",3.4,3.0,13.7,0.1,12.0,342.0,370.0,,24.88,26.3,-63,0,0.00,0.00,1.0,21498.6,21357.9,20079.2,24923.6,18.78,6.05,48.7,0.002,103.7,9.66,-0.95,-0.4,-0.2,-1,-0.6,-4.150,-1.3,1.190,11.4,0.0,,,,,,,30.2,19.70,,,,,,169,1.6,-0.4,-1.0,3.3,3.0,13.7,0.1,12.0,34.1,8.0,1024.0,23.49,-5.4,-81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
